,Author,Article_ID,publish_date,Day,Daily_Reads,content_types
258,Melissa Wells,51c88cbb-a4f0-42e8-a306-5b7bd5cf86c0,2022-09-20,258,75,1
259,Melissa Wells,51c88cbb-a4f0-42e8-a306-5b7bd5cf86c0,2022-09-20,259,61,1
260,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,0,28,2
261,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,1,40,2
262,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,2,69,2
263,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,3,42,2
264,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,4,1,2
265,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,5,54,2
266,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,6,17,2
267,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,7,94,2
268,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,8,50,2
269,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,9,68,2
270,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,10,26,2
271,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,11,50,2
272,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,12,7,2
273,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,13,41,2
274,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,14,84,2
275,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,15,62,2
276,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,16,98,2
277,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,17,59,2
278,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,18,88,2
279,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,19,79,2
280,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,20,1,2
281,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,21,85,2
282,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,22,49,2
283,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,23,29,2
284,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,24,87,2
285,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,25,40,2
286,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,26,82,2
287,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,27,28,2
288,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,28,31,2
289,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,29,29,2
290,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,30,29,2
291,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,31,90,2
292,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,32,26,2
293,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,33,13,2
294,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,34,94,2
295,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,35,47,2
296,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,36,76,2
297,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,37,43,2
298,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,38,32,2
299,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,39,23,2
300,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,40,80,2
301,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,41,77,2
302,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,42,36,2
303,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,43,85,2
304,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,44,17,2
305,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,45,37,2
306,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,46,23,2
307,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,47,90,2
308,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,48,69,2
309,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,49,92,2
310,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,50,38,2
311,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,51,62,2
312,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,52,84,2
313,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,53,72,2
314,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,54,76,2
315,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,55,75,2
316,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,56,63,2
317,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,57,60,2
318,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,58,11,2
319,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,59,29,2
320,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,60,26,2
321,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,61,32,2
322,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,62,14,2
323,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,63,78,2
324,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,64,98,2
325,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,65,26,2
326,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,66,2,2
327,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,67,87,2
328,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,68,13,2
329,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,69,5,2
330,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,70,5,2
331,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,71,84,2
332,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,72,91,2
333,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,73,98,2
334,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,74,55,2
335,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,75,35,2
336,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,76,79,2
337,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,77,23,2
338,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,78,27,2
339,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,79,16,2
340,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,80,6,2
341,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,81,97,2
342,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,82,90,2
343,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,83,2,2
344,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,84,28,2
345,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,85,5,2
346,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,86,8,2
347,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,87,84,2
348,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,88,3,2
349,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,89,49,2
350,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,90,37,2
351,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,91,26,2
352,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,92,50,2
353,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,93,67,2
354,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,94,15,2
355,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,95,12,2
356,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,96,54,2
357,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,97,81,2
358,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,98,20,2
359,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,99,69,2
360,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,100,80,2
361,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,101,96,2
362,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,102,96,2
363,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,103,75,2
364,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,104,83,2
365,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,105,44,2
366,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,106,96,2
367,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,107,5,2
368,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,108,12,2
369,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,109,65,2
370,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,110,75,2
371,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,111,24,2
372,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,112,41,2
373,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,113,15,2
374,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,114,99,2
375,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,115,83,2
376,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,116,48,2
377,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,117,16,2
378,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,118,3,2
379,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,119,55,2
380,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,120,69,2
381,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,121,9,2
382,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,122,22,2
383,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,123,83,2
384,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,124,95,2
385,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,125,95,2
386,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,126,100,2
387,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,127,77,2
388,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,128,57,2
389,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,129,81,2
390,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,130,92,2
391,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,131,97,2
392,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,132,90,2
393,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,133,86,2
394,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,134,90,2
395,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,135,26,2
396,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,136,97,2
397,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,137,10,2
398,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,138,55,2
399,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,139,9,2
400,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,140,81,2
401,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,141,60,2
402,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,142,33,2
403,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,143,3,2
404,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,144,69,2
405,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,145,78,2
406,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,146,84,2
407,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,147,5,2
408,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,148,85,2
409,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,149,34,2
410,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,150,40,2
411,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,151,31,2
412,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,152,27,2
413,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,153,44,2
414,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,154,9,2
415,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,155,60,2
416,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,156,59,2
417,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,157,82,2
418,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,158,81,2
419,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,159,44,2
420,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,160,63,2
421,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,161,59,2
422,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,162,55,2
423,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,163,85,2
424,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,164,89,2
425,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,165,75,2
426,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,166,75,2
427,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,167,61,2
428,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,168,0,2
429,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,169,65,2
430,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,170,65,2
431,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,171,81,2
432,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,172,59,2
433,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,173,87,2
434,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,174,23,2
435,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,175,13,2
436,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,176,81,2
437,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,177,30,2
438,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,178,84,2
439,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,179,54,2
440,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,180,72,2
441,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,181,83,2
442,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,182,98,2
443,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,183,22,2
444,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,184,27,2
445,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,185,30,2
446,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,186,100,2
447,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,187,27,2
448,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,188,55,2
449,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,189,13,2
450,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,190,3,2
451,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,191,97,2
452,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,192,61,2
453,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,193,92,2
454,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,194,9,2
455,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,195,59,2
456,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,196,82,2
457,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,197,40,2
458,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,198,39,2
459,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,199,41,2
460,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,200,26,2
461,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,201,55,2
462,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,202,36,2
463,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,203,87,2
464,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,204,62,2
465,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,205,54,2
466,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,206,49,2
467,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,207,61,2
468,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,208,70,2
469,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,209,25,2
470,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,210,16,2
471,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,211,38,2
472,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,212,48,2
473,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,213,85,2
474,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,214,47,2
475,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,215,82,2
476,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,216,66,2
477,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,217,15,2
478,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,218,47,2
479,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,219,81,2
480,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,220,68,2
481,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,221,64,2
482,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,222,20,2
483,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,223,56,2
484,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,224,95,2
485,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,225,74,2
486,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,226,67,2
487,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,227,87,2
488,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,228,16,2
489,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,229,18,2
490,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,230,16,2
491,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,231,7,2
492,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,232,6,2
493,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,233,99,2
494,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,234,66,2
495,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,235,99,2
496,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,236,80,2
497,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,237,3,2
498,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,238,6,2
499,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,239,64,2
500,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,240,9,2
501,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,241,71,2
502,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,242,22,2
503,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,243,26,2
504,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,244,30,2
505,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,245,8,2
506,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,246,56,2
507,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,247,68,2
508,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,248,59,2
509,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,249,93,2
510,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,250,2,2
511,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,251,46,2
512,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,252,84,2
513,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,253,66,2
514,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,254,59,2
515,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,255,97,2
516,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,256,53,2
517,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,257,89,2
518,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,258,46,2
519,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,259,76,2
520,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,260,38,2
521,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,261,61,2
522,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,262,14,2
523,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,263,14,2
524,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,264,30,2
525,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,265,92,2
526,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,266,6,2
527,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,267,86,2
528,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,268,33,2
529,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,269,42,2
530,Lisa Ramsey,fe06f35b-7efc-4e71-929a-824847f8ce96,2022-06-26,270,69,2
